employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Age_Group,Experience_Level,Training_Category,KPI_Status,Award_Status,Performance_Category
40799,Operations,region_22,Bachelors,m,other,2,39,4.0,10,0,0,57,31-40,Intermediate,Average,Not Achieved,No Award,Good
33879,Sales & Marketing,region_22,Masters & above,m,other,2,38,5.0,7,1,0,48,31-40,Intermediate,Low,Achieved,No Award,Excellent
24403,Procurement,region_13,Bachelors,m,sourcing,1,34,3.0,4,0,0,69,31-40,Beginner,Average,Not Achieved,No Award,Average
51150,Procurement,region_15,Bachelors,f,other,1,48,5.0,21,0,0,69,41-50,Expert,Average,Not Achieved,No Award,Excellent
7722,R&D,region_26,Masters & above,m,other,1,29,5.0,4,0,0,82,21-30,Beginner,Good,Not Achieved,No Award,Excellent
71271,Technology,region_13,Masters & above,f,other,1,37,4.0,7,1,0,81,31-40,Intermediate,Good,Achieved,No Award,Good
56772,Sales & Marketing,region_22,,m,other,2,23,,1,1,0,53,21-30,Beginner,Average,Achieved,No Award,
65909,Operations,region_2,Bachelors,f,other,1,47,5.0,2,1,0,63,41-50,Beginner,Average,Achieved,No Award,Excellent
8228,Sales & Marketing,region_14,Bachelors,m,sourcing,1,31,1.0,3,0,0,50,31-40,Beginner,Low,Not Achieved,No Award,Poor
52138,Analytics,region_16,Bachelors,m,other,1,28,3.0,4,0,0,83,21-30,Beginner,Good,Not Achieved,No Award,Average
22999,Finance,region_28,Masters & above,f,other,2,32,4.0,6,1,0,57,31-40,Intermediate,Average,Achieved,No Award,Good
29196,Procurement,region_27,Bachelors,f,other,1,33,2.0,4,1,0,71,31-40,Beginner,Good,Achieved,No Award,Poor
10663,Legal,region_6,Bachelors,m,sourcing,2,28,,1,1,0,58,21-30,Beginner,Average,Achieved,No Award,
65651,Legal,region_2,Bachelors,m,other,1,32,,1,1,0,62,31-40,Beginner,Average,Achieved,No Award,
17973,Operations,region_6,Bachelors,m,sourcing,1,34,3.0,10,0,0,67,31-40,Intermediate,Average,Not Achieved,No Award,Average
10986,Sales & Marketing,region_7,Bachelors,m,sourcing,1,38,5.0,3,1,0,52,31-40,Beginner,Average,Achieved,No Award,Excellent
19355,Technology,region_33,Bachelors,m,other,1,28,4.0,5,0,0,79,21-30,Beginner,Good,Not Achieved,No Award,Good
75402,Analytics,region_24,Masters & above,m,other,1,34,3.0,3,0,0,87,31-40,Beginner,Excellent,Not Achieved,No Award,Average
52587,Procurement,region_2,Bachelors,m,other,1,44,2.0,16,0,0,70,41-50,Experienced,Average,Not Achieved,No Award,Poor
41662,Procurement,region_20,Bachelors,m,sourcing,1,28,3.0,4,0,0,69,21-30,Beginner,Average,Not Achieved,No Award,Average
73944,Operations,region_27,Bachelors,f,other,1,31,1.0,5,1,0,61,31-40,Beginner,Average,Achieved,No Award,Poor
3987,Analytics,region_29,Bachelors,m,other,1,34,2.0,5,0,0,84,31-40,Beginner,Good,Not Achieved,No Award,Poor
40057,Procurement,region_2,Below Secondary,m,other,1,22,3.0,2,1,0,71,21-30,Beginner,Good,Achieved,No Award,Average
76195,Procurement,region_2,Bachelors,m,other,1,20,,1,0,0,76,,Beginner,Good,Not Achieved,No Award,
12411,Procurement,region_11,Bachelors,f,other,1,32,3.0,7,1,0,66,31-40,Intermediate,Average,Achieved,No Award,Average
15161,Technology,region_2,Masters & above,f,other,1,43,3.0,6,1,0,80,41-50,Intermediate,Good,Achieved,No Award,Average
59084,Analytics,region_2,Masters & above,f,other,1,42,5.0,13,1,0,85,41-50,Experienced,Good,Achieved,No Award,Excellent
53857,HR,region_7,Bachelors,m,other,1,41,3.0,8,1,0,54,41-50,Intermediate,Average,Achieved,No Award,Average
42772,Technology,region_11,Bachelors,f,other,1,27,3.0,2,0,0,84,21-30,Beginner,Good,Not Achieved,No Award,Average
5294,Finance,region_2,Bachelors,m,sourcing,1,41,4.0,9,0,0,56,41-50,Intermediate,Average,Not Achieved,No Award,Good
56439,Technology,region_23,Bachelors,m,other,1,26,5.0,2,1,0,76,21-30,Beginner,Good,Achieved,No Award,Excellent
29998,Analytics,region_34,Bachelors,m,other,1,35,5.0,10,1,0,85,31-40,Intermediate,Good,Achieved,No Award,Excellent
76599,Sales & Marketing,region_28,Bachelors,f,sourcing,1,28,1.0,3,0,0,58,21-30,Beginner,Average,Not Achieved,No Award,Poor
27424,HR,region_2,Bachelors,f,sourcing,1,50,1.0,9,0,0,46,41-50,Intermediate,Low,Not Achieved,No Award,Poor
45605,Sales & Marketing,region_22,Masters & above,m,other,1,29,,1,1,1,46,21-30,Beginner,Low,Achieved,Award Won,
75833,Sales & Marketing,region_7,Masters & above,m,other,2,37,1.0,10,0,0,49,31-40,Intermediate,Low,Not Achieved,No Award,Poor
57068,Operations,region_4,Bachelors,m,other,2,35,3.0,8,1,0,64,31-40,Intermediate,Average,Achieved,No Award,Average
70129,Sales & Marketing,region_28,Masters & above,f,other,1,29,4.0,4,0,0,51,21-30,Beginner,Average,Not Achieved,No Award,Good
14733,Sales & Marketing,region_6,Bachelors,f,sourcing,1,36,5.0,8,0,0,47,31-40,Intermediate,Low,Not Achieved,No Award,Excellent
71886,Technology,region_5,Below Secondary,m,other,1,22,,1,1,0,79,21-30,Beginner,Good,Achieved,No Award,
7561,Finance,region_2,Bachelors,m,other,1,36,3.0,3,0,0,55,31-40,Beginner,Average,Not Achieved,No Award,Average
59522,Operations,region_22,Bachelors,f,other,2,37,4.0,2,0,0,71,31-40,Beginner,Good,Not Achieved,No Award,Good
44299,Analytics,region_29,Bachelors,m,other,1,30,3.0,4,0,0,83,21-30,Beginner,Good,Not Achieved,No Award,Average
29220,Finance,region_2,Bachelors,m,sourcing,2,26,2.0,2,0,0,54,21-30,Beginner,Average,Not Achieved,No Award,Poor
15869,Procurement,region_13,Bachelors,f,sourcing,2,28,5.0,3,1,0,68,21-30,Beginner,Average,Achieved,No Award,Excellent
51270,Operations,region_15,Bachelors,m,other,1,49,4.0,9,0,0,61,41-50,Intermediate,Average,Not Achieved,No Award,Good
14778,Analytics,region_22,,m,other,1,29,5.0,2,1,0,84,21-30,Beginner,Good,Achieved,No Award,Excellent
19212,Procurement,region_21,Masters & above,m,other,1,35,5.0,7,1,0,70,31-40,Intermediate,Average,Achieved,No Award,Excellent
70890,Technology,region_24,Bachelors,m,other,1,32,2.0,6,0,0,90,31-40,Intermediate,Excellent,Not Achieved,No Award,Poor
31183,Sales & Marketing,region_28,Masters & above,f,sourcing,1,42,3.0,4,0,0,54,41-50,Beginner,Average,Not Achieved,No Award,Average
46628,Technology,region_4,Masters & above,m,other,1,37,4.0,5,0,0,76,31-40,Beginner,Good,Not Achieved,No Award,Good
44670,Sales & Marketing,region_29,Bachelors,m,other,1,28,5.0,2,0,0,45,21-30,Beginner,Low,Not Achieved,No Award,Excellent
70734,Procurement,region_15,Bachelors,m,other,1,38,4.0,2,1,1,97,31-40,Beginner,Excellent,Achieved,Award Won,Good
47051,Analytics,region_2,Bachelors,m,sourcing,2,39,4.0,5,1,0,86,31-40,Beginner,Excellent,Achieved,No Award,Good
17760,Analytics,region_27,Bachelors,m,other,1,28,5.0,2,1,0,87,21-30,Beginner,Excellent,Achieved,No Award,Excellent
8180,Operations,region_14,Bachelors,m,other,2,34,3.0,10,0,0,60,31-40,Intermediate,Average,Not Achieved,No Award,Average
24756,Operations,region_22,Bachelors,f,other,1,37,3.0,3,0,0,63,31-40,Beginner,Average,Not Achieved,No Award,Average
56780,Sales & Marketing,region_2,Masters & above,f,sourcing,2,38,1.0,6,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Poor
59919,Finance,region_2,Bachelors,f,sourcing,1,24,5.0,2,1,0,57,21-30,Beginner,Average,Achieved,No Award,Excellent
18924,Sales & Marketing,region_11,Masters & above,m,other,1,36,3.0,7,0,0,52,31-40,Intermediate,Average,Not Achieved,No Award,Average
42477,Procurement,region_2,Bachelors,m,other,1,41,2.0,15,0,0,70,41-50,Experienced,Average,Not Achieved,No Award,Poor
50900,Operations,region_22,Bachelors,m,other,2,29,,1,0,0,60,21-30,Beginner,Average,Not Achieved,No Award,
11824,Technology,region_2,Masters & above,f,sourcing,2,59,1.0,15,0,0,76,51-60,Experienced,Good,Not Achieved,No Award,Poor
51740,Sales & Marketing,region_12,Bachelors,f,sourcing,1,29,3.0,1,0,0,48,21-30,Beginner,Low,Not Achieved,No Award,Average
51364,Operations,region_22,Bachelors,f,other,1,29,5.0,3,0,0,57,21-30,Beginner,Average,Not Achieved,No Award,Excellent
64265,Sales & Marketing,region_13,Bachelors,f,sourcing,3,31,1.0,5,0,0,51,31-40,Beginner,Average,Not Achieved,No Award,Poor
46233,Sales & Marketing,region_28,Bachelors,m,sourcing,1,31,5.0,7,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Excellent
41215,Sales & Marketing,region_25,Bachelors,f,sourcing,1,31,4.0,3,0,0,50,31-40,Beginner,Low,Not Achieved,No Award,Good
47172,Sales & Marketing,region_26,Bachelors,m,other,1,32,3.0,4,1,0,47,31-40,Beginner,Low,Achieved,No Award,Average
53542,Procurement,region_26,Bachelors,f,other,1,49,4.0,8,0,0,68,41-50,Intermediate,Average,Not Achieved,No Award,Good
2121,Operations,region_2,Masters & above,m,other,1,42,5.0,11,0,0,59,41-50,Experienced,Average,Not Achieved,No Award,Excellent
77677,Sales & Marketing,region_11,Bachelors,m,other,1,32,5.0,7,1,0,49,31-40,Intermediate,Low,Achieved,No Award,Excellent
38018,Analytics,region_11,Bachelors,m,other,1,30,3.0,4,0,0,80,21-30,Beginner,Good,Not Achieved,No Award,Average
29799,Analytics,region_4,Bachelors,m,other,1,32,5.0,8,0,0,86,31-40,Intermediate,Excellent,Not Achieved,No Award,Excellent
565,Procurement,region_1,Bachelors,f,sourcing,2,29,1.0,2,0,0,74,21-30,Beginner,Good,Not Achieved,No Award,Poor
33473,Sales & Marketing,region_2,Bachelors,m,sourcing,2,31,1.0,6,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Poor
14628,Sales & Marketing,region_20,Bachelors,m,other,2,27,,1,1,1,48,21-30,Beginner,Low,Achieved,Award Won,
46339,Operations,region_34,Bachelors,m,other,1,30,3.0,2,1,0,58,21-30,Beginner,Average,Achieved,No Award,Average
6352,Operations,region_2,Bachelors,f,sourcing,1,48,4.0,8,1,0,60,41-50,Intermediate,Average,Achieved,No Award,Good
63568,Sales & Marketing,region_2,Bachelors,m,sourcing,1,39,5.0,12,0,0,50,31-40,Experienced,Low,Not Achieved,No Award,Excellent
15317,Analytics,region_23,Masters & above,m,sourcing,1,35,2.0,7,1,0,87,31-40,Intermediate,Excellent,Achieved,No Award,Poor
63035,Technology,region_2,Bachelors,f,other,1,47,4.0,7,0,0,78,41-50,Intermediate,Good,Not Achieved,No Award,Good
22942,Sales & Marketing,region_31,Masters & above,m,other,1,46,5.0,3,1,0,51,41-50,Beginner,Average,Achieved,No Award,Excellent
62212,Procurement,region_31,Masters & above,f,other,1,37,3.0,2,1,1,97,31-40,Beginner,Excellent,Achieved,Award Won,Average
49252,Operations,region_19,Bachelors,m,other,1,26,5.0,6,1,0,60,21-30,Intermediate,Average,Achieved,No Award,Excellent
38520,Technology,region_6,Bachelors,f,sourcing,1,31,5.0,4,1,0,87,31-40,Beginner,Excellent,Achieved,No Award,Excellent
65459,Operations,region_27,,m,other,1,26,,1,1,0,56,21-30,Beginner,Average,Achieved,No Award,
69109,Procurement,region_20,Bachelors,f,other,1,28,2.0,4,0,0,69,21-30,Beginner,Average,Not Achieved,No Award,Poor
67985,Operations,region_4,Masters & above,f,sourcing,2,36,1.0,6,1,1,65,31-40,Intermediate,Average,Achieved,Award Won,Poor
74040,Technology,region_24,Masters & above,f,other,1,35,1.0,7,0,0,80,31-40,Intermediate,Good,Not Achieved,No Award,Poor
31049,Analytics,region_13,Bachelors,m,sourcing,1,34,4.0,9,0,0,84,31-40,Intermediate,Good,Not Achieved,No Award,Good
55523,Analytics,region_2,Masters & above,m,sourcing,2,58,5.0,6,1,0,81,51-60,Intermediate,Good,Achieved,No Award,Excellent
40579,Sales & Marketing,region_22,Masters & above,m,sourcing,1,29,2.0,5,1,0,50,21-30,Beginner,Low,Achieved,No Award,Poor
40211,Operations,region_13,Bachelors,m,other,1,36,2.0,9,0,0,59,31-40,Intermediate,Average,Not Achieved,No Award,Poor
41982,R&D,region_2,Bachelors,m,sourcing,1,30,1.0,4,0,0,84,21-30,Beginner,Good,Not Achieved,No Award,Poor
24286,HR,region_2,Masters & above,f,other,1,40,3.0,10,0,0,49,31-40,Intermediate,Low,Not Achieved,No Award,Average
53696,Procurement,region_15,Bachelors,m,other,1,38,3.0,4,1,0,71,31-40,Beginner,Good,Achieved,No Award,Average
47130,Sales & Marketing,region_11,Bachelors,m,other,1,36,2.0,5,0,0,52,31-40,Beginner,Average,Not Achieved,No Award,Poor
25340,Sales & Marketing,region_2,Bachelors,m,other,1,41,4.0,9,0,0,49,41-50,Intermediate,Low,Not Achieved,No Award,Good
16794,Procurement,region_22,Masters & above,m,other,1,33,5.0,5,1,0,66,31-40,Beginner,Average,Achieved,No Award,Excellent
10399,Technology,region_31,Bachelors,m,sourcing,1,29,1.0,4,0,0,79,21-30,Beginner,Good,Not Achieved,No Award,Poor
9095,Operations,region_22,Masters & above,f,other,1,33,4.0,8,1,0,81,31-40,Intermediate,Good,Achieved,No Award,Good
60624,Sales & Marketing,region_7,Masters & above,f,other,1,41,1.0,2,0,0,47,41-50,Beginner,Low,Not Achieved,No Award,Poor
30188,Procurement,region_2,Masters & above,m,other,2,41,3.0,10,0,0,67,41-50,Intermediate,Average,Not Achieved,No Award,Average
19292,Operations,region_13,Masters & above,m,other,1,41,3.0,4,0,0,60,41-50,Beginner,Average,Not Achieved,No Award,Average
58780,Technology,region_7,Bachelors,f,other,1,28,4.0,5,1,0,76,21-30,Beginner,Good,Achieved,No Award,Good
33674,Sales & Marketing,region_7,Masters & above,f,sourcing,1,32,5.0,7,1,0,53,31-40,Intermediate,Average,Achieved,No Award,Excellent
17128,Technology,region_8,Bachelors,m,other,1,25,3.0,3,0,0,77,21-30,Beginner,Good,Not Achieved,No Award,Average
28127,Technology,region_13,Below Secondary,f,sourcing,1,24,2.0,2,0,0,85,21-30,Beginner,Good,Not Achieved,No Award,Poor
42650,Sales & Marketing,region_7,Bachelors,m,other,1,53,4.0,10,1,0,45,51-60,Intermediate,Low,Achieved,No Award,Good
58393,Sales & Marketing,region_25,Masters & above,m,sourcing,1,38,5.0,12,1,0,49,31-40,Experienced,Low,Achieved,No Award,Excellent
72037,Legal,region_22,Bachelors,m,sourcing,1,31,3.0,3,0,0,62,31-40,Beginner,Average,Not Achieved,No Award,Average
33736,Sales & Marketing,region_2,Bachelors,f,other,2,51,3.0,17,0,0,52,51-60,Experienced,Average,Not Achieved,No Award,Average
51260,Operations,region_14,Masters & above,m,sourcing,1,42,3.0,4,0,0,59,41-50,Beginner,Average,Not Achieved,No Award,Average
21326,Operations,region_2,Masters & above,m,other,1,56,5.0,16,1,0,59,51-60,Experienced,Average,Achieved,No Award,Excellent
7784,Sales & Marketing,region_4,Bachelors,m,other,1,48,4.0,9,0,0,46,41-50,Intermediate,Low,Not Achieved,No Award,Good
33540,Procurement,region_2,Masters & above,m,sourcing,1,56,3.0,2,1,0,65,51-60,Beginner,Average,Achieved,No Award,Average
14669,Technology,region_26,Bachelors,m,referred,1,27,,1,0,0,79,21-30,Beginner,Good,Not Achieved,No Award,
53267,R&D,region_26,Bachelors,m,other,1,31,4.0,6,0,0,84,31-40,Intermediate,Good,Not Achieved,No Award,Good
51294,Procurement,region_22,Masters & above,m,sourcing,2,33,3.0,3,0,0,72,31-40,Beginner,Good,Not Achieved,No Award,Average
4208,Technology,region_7,Masters & above,m,referred,1,36,4.0,4,1,0,80,31-40,Beginner,Good,Achieved,No Award,Good
64266,Procurement,region_11,Masters & above,f,other,1,38,5.0,4,1,0,70,31-40,Beginner,Average,Achieved,No Award,Excellent
57995,Procurement,region_5,Bachelors,m,other,1,36,2.0,4,0,0,64,31-40,Beginner,Average,Not Achieved,No Award,Poor
76317,Sales & Marketing,region_2,Bachelors,f,sourcing,1,50,4.0,21,1,0,49,41-50,Expert,Low,Achieved,No Award,Good
32169,Sales & Marketing,region_14,Bachelors,m,sourcing,1,40,1.0,3,0,0,47,31-40,Beginner,Low,Not Achieved,No Award,Poor
22403,Finance,region_28,Below Secondary,f,other,1,26,1.0,2,1,0,54,21-30,Beginner,Average,Achieved,No Award,Poor
18775,Operations,region_20,Bachelors,m,sourcing,1,27,3.0,3,0,0,58,21-30,Beginner,Average,Not Achieved,No Award,Average
7007,Sales & Marketing,region_27,Masters & above,m,other,1,54,5.0,21,0,0,53,51-60,Expert,Average,Not Achieved,No Award,Excellent
58836,Finance,region_26,Bachelors,f,other,1,29,4.0,7,0,0,67,21-30,Intermediate,Average,Not Achieved,No Award,Good
67403,Procurement,region_2,Bachelors,m,sourcing,3,31,4.0,4,0,0,67,31-40,Beginner,Average,Not Achieved,No Award,Good
34371,Technology,region_2,Masters & above,m,other,2,45,5.0,15,0,0,75,41-50,Experienced,Good,Not Achieved,No Award,Excellent
17603,Analytics,region_26,Bachelors,m,sourcing,1,29,,1,0,0,84,21-30,Beginner,Good,Not Achieved,No Award,
72636,Procurement,region_22,Masters & above,m,other,1,39,3.0,5,0,0,70,31-40,Beginner,Average,Not Achieved,No Award,Average
44193,Sales & Marketing,region_22,Bachelors,m,other,1,20,,1,0,0,49,,Beginner,Low,Not Achieved,No Award,
41162,Sales & Marketing,region_22,Bachelors,m,other,1,28,5.0,2,0,0,51,21-30,Beginner,Average,Not Achieved,No Award,Excellent
42939,Sales & Marketing,region_30,Bachelors,m,other,1,42,3.0,4,0,0,51,41-50,Beginner,Average,Not Achieved,No Award,Average
37227,Operations,region_7,Bachelors,m,other,1,33,4.0,3,0,0,58,31-40,Beginner,Average,Not Achieved,No Award,Good
34986,Sales & Marketing,region_15,Bachelors,m,sourcing,1,33,3.0,4,0,0,52,31-40,Beginner,Average,Not Achieved,No Award,Average
10473,Finance,region_2,Bachelors,m,sourcing,1,25,5.0,2,0,0,57,21-30,Beginner,Average,Not Achieved,No Award,Excellent
42833,Operations,region_31,Bachelors,m,other,1,29,3.0,2,0,0,57,21-30,Beginner,Average,Not Achieved,No Award,Average
39224,Technology,region_27,Bachelors,m,other,1,28,5.0,2,0,1,95,21-30,Beginner,Excellent,Not Achieved,Award Won,Excellent
34148,Procurement,region_13,Masters & above,m,other,1,33,4.0,3,1,0,70,31-40,Beginner,Average,Achieved,No Award,Good
65558,HR,region_15,Bachelors,m,sourcing,1,32,3.0,6,0,0,52,31-40,Intermediate,Average,Not Achieved,No Award,Average
63986,Operations,region_20,Masters & above,f,other,1,32,3.0,5,0,0,57,31-40,Beginner,Average,Not Achieved,No Award,Average
31641,Analytics,region_2,Bachelors,m,other,1,37,3.0,4,1,0,81,31-40,Beginner,Good,Achieved,No Award,Average
45087,Sales & Marketing,region_31,Bachelors,m,other,1,35,5.0,8,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Excellent
63354,Technology,region_2,,f,other,1,56,3.0,12,0,0,79,51-60,Experienced,Good,Not Achieved,No Award,Average
41610,Procurement,region_1,Bachelors,m,other,3,28,3.0,2,0,0,70,21-30,Beginner,Average,Not Achieved,No Award,Average
10376,Analytics,region_31,Bachelors,m,other,1,39,3.0,10,0,0,86,31-40,Intermediate,Excellent,Not Achieved,No Award,Average
11414,Operations,region_27,Masters & above,m,other,1,40,4.0,11,0,0,59,31-40,Experienced,Average,Not Achieved,No Award,Good
32884,Sales & Marketing,region_2,Masters & above,m,other,2,36,4.0,9,1,0,47,31-40,Intermediate,Low,Achieved,No Award,Good
71007,Technology,region_26,Bachelors,m,other,1,36,3.0,11,0,0,82,31-40,Experienced,Good,Not Achieved,No Award,Average
43891,Analytics,region_26,Bachelors,m,other,1,30,2.0,5,0,0,88,21-30,Beginner,Excellent,Not Achieved,No Award,Poor
26769,Legal,region_13,Bachelors,m,sourcing,1,43,3.0,9,0,0,59,41-50,Intermediate,Average,Not Achieved,No Award,Average
23022,Operations,region_4,Bachelors,f,sourcing,1,39,2.0,11,0,0,70,31-40,Experienced,Average,Not Achieved,No Award,Poor
56684,Operations,region_7,Masters & above,f,other,3,32,4.0,6,0,0,62,31-40,Intermediate,Average,Not Achieved,No Award,Good
24951,Operations,region_15,Bachelors,m,other,1,43,4.0,11,1,0,58,41-50,Experienced,Average,Achieved,No Award,Good
8810,Operations,region_2,Bachelors,f,sourcing,1,34,4.0,6,1,0,60,31-40,Intermediate,Average,Achieved,No Award,Good
77266,Analytics,region_15,Bachelors,m,sourcing,1,29,,1,1,0,89,21-30,Beginner,Excellent,Achieved,No Award,
33334,Sales & Marketing,region_22,Bachelors,m,other,1,47,4.0,9,0,0,52,41-50,Intermediate,Average,Not Achieved,No Award,Good
29911,Analytics,region_4,Masters & above,m,other,1,38,1.0,9,1,1,85,31-40,Intermediate,Good,Achieved,Award Won,Poor
42142,Operations,region_30,Bachelors,f,sourcing,1,30,3.0,6,0,0,58,21-30,Intermediate,Average,Not Achieved,No Award,Average
29467,Sales & Marketing,region_27,Bachelors,f,other,1,29,3.0,3,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,Average
11784,Procurement,region_16,Bachelors,m,other,1,36,3.0,9,0,0,66,31-40,Intermediate,Average,Not Achieved,No Award,Average
29776,Operations,region_22,Masters & above,m,other,1,40,5.0,7,0,0,56,31-40,Intermediate,Average,Not Achieved,No Award,Excellent
10563,Legal,region_11,Bachelors,m,sourcing,1,33,4.0,3,0,0,60,31-40,Beginner,Average,Not Achieved,No Award,Good
6736,Operations,region_22,Bachelors,f,sourcing,1,35,2.0,5,0,0,54,31-40,Beginner,Average,Not Achieved,No Award,Poor
441,Sales & Marketing,region_2,Bachelors,m,sourcing,1,23,5.0,2,1,0,54,21-30,Beginner,Average,Achieved,No Award,Excellent
14980,Finance,region_22,Bachelors,m,other,3,26,5.0,2,1,0,60,21-30,Beginner,Average,Achieved,No Award,Excellent
13549,Sales & Marketing,region_24,Bachelors,m,sourcing,1,38,3.0,8,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Average
1348,Analytics,region_22,Masters & above,m,sourcing,1,38,3.0,10,0,0,90,31-40,Intermediate,Excellent,Not Achieved,No Award,Average
14948,Technology,region_15,Bachelors,m,sourcing,1,29,1.0,6,0,0,82,21-30,Intermediate,Good,Not Achieved,No Award,Poor
12723,Sales & Marketing,region_27,,m,sourcing,1,23,,1,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,
22827,Sales & Marketing,region_7,Bachelors,f,sourcing,1,41,3.0,4,0,0,51,41-50,Beginner,Average,Not Achieved,No Award,Average
30527,Procurement,region_24,Bachelors,m,other,1,29,1.0,1,0,0,72,21-30,Beginner,Good,Not Achieved,No Award,Poor
